timetableStop_id;station;eva;target;trainCategory;trainNumber;departingLine;plannedDeparture;changedDepartureTime;cancellationTime;eventStatus;departure_delay;operator;Verbindung;week_number
-4853549543155830626-2411051238-11;Frankfurt(Main)Hbf;8000105;Berlin Gesundbrunnen;ICE;70;;2024-11-05 18:14:00;2024-11-05 18:30:00;;;16;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Gesundbrunnen;44
-7388183432558445322-2411060937-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25013;RB10;2024-11-06 11:32:00;2024-11-06 11:43:00;;;11;VIAS GmbH;RB10;44
-7184453857839759572-2411060729-8;Wiesbaden Hbf;8000250;Köln Hbf;ICE;612;;2024-11-06 11:39:00;2024-11-06 12:01:00;;;22;DB Fernverkehr AG;Wiesbaden Hbf-Köln Hbf;44
-2843829057041584062-2411061123-4;Frankfurt(Main)Hbf;8000105;Berlin Ostbahnhof;ICE;578;;2024-11-06 13:14:00;2024-11-06 13:20:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Ostbahnhof;44
-5935110249510403862-2410301438-1;Frankfurt(Main)Hbf;8000105;Mannheim Hbf;N;12221;SE14;2024-10-30 14:38:00;2024-10-30 14:51:00;;;13;DB Regio AG;SE14;43
-4597703721833072909-2410301426-1;Frankfurt(Main)Hbf;8000105;Fulda;RE;4518;50;2024-10-30 14:26:00;2024-10-30 14:38:00;;;12;DB Regio AG;RE50;43
-4580757756484141741-2411091315-6;Frankfurt(Main)Hbf;8000105;Innsbruck Hbf;ICE;1211;;2024-11-09 17:05:00;2024-11-09 17:28:00;;;23;DB Fernverkehr AG;Frankfurt(Main)Hbf-Innsbruck Hbf;44
4477204509710410756-2411072027-2;Wiesbaden Hbf;8000250;Karlsruhe Hbf;ICE;205;;2024-11-07 21:26:00;2024-11-07 22:16:00;2024-11-07 22:00:00;c;50;DB Fernverkehr AG;Wiesbaden Hbf-Karlsruhe Hbf;44
4138876996377219183-2410291705-1;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;S;35157;1;2024-10-29 17:05:00;2024-10-29 17:18:00;;;13;DB Regio AG;S1;43
4890676185954228156-2410291537-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25025;RB10;2024-10-29 17:32:00;2024-10-29 17:54:00;;;22;VIAS GmbH;RB10;43
-7262621368851051372-2410291607-3;Wiesbaden Hbf;8000250;Karlsruhe Hbf;ICE;201;;2024-10-29 17:26:00;2024-10-29 17:35:00;;;9;DB Fernverkehr AG;Wiesbaden Hbf-Karlsruhe Hbf;43
948252984380497485-2410291622-23;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25077;RB10;2024-10-29 18:02:00;2024-10-29 18:22:00;;;20;VIAS GmbH;RB10;43
-6012005053401607387-2411020923-4;Frankfurt(Main)Hbf;8000105;Berlin Ostbahnhof;ICE;770;;2024-11-02 11:14:00;2024-11-02 11:21:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Ostbahnhof;43
5225634352728182794-2410270726-8;Frankfurt(Main)Hbf;8000105;Zürich HB;ICE;73;;2024-10-27 11:52:00;2024-10-27 11:58:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-Zürich HB;43
6299213279883599426-2411041016-6;Frankfurt(Main)Hbf;8000105;Interlaken Ost;ICE;371;;2024-11-04 14:06:00;2024-11-04 14:42:00;;;36;DB Fernverkehr AG;Frankfurt(Main)Hbf-Interlaken Ost;44
-1504242259012697339-2411042042-1;Wiesbaden Hbf;8000250;Aschaffenburg Hbf;HLB;28733;RB75;2024-11-04 20:42:00;2024-11-04 20:48:00;;;6;Hessische Landesbahn;RB75;44
7983801099953614172-2411081427-2;Wiesbaden Hbf;8000250;Basel SBB;ICE;109;;2024-11-08 15:26:00;2024-11-08 15:36:00;;;10;DB Fernverkehr AG;Wiesbaden Hbf-Basel SBB;44
6857733995447485164-2411061115-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;599;;2024-11-06 15:05:00;2024-11-06 15:12:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
1217824204695004483-2411050617-11;Frankfurt(Main)Hbf;8000105;Stuttgart Hbf;ICE;573;;2024-11-05 10:52:00;2024-11-05 11:38:00;;;46;DB Fernverkehr AG;Frankfurt(Main)Hbf-Stuttgart Hbf;44
-1308820647525886532-2411051042-1;Frankfurt(Main)Hbf;8000105;Wächtersbach;RB;15512;51;2024-11-05 10:42:00;2024-11-05 10:53:00;;;11;DB Regio AG;RB51;44
-690776802853422910-2411050641-9;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;ICE;692;;2024-11-05 10:57:00;2024-11-05 11:04:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg Hbf;44
7320863906691937525-2411070722-8;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;529;;2024-11-07 09:53:00;2024-11-07 10:29:00;;;36;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
1865596122014212731-2411070925-1;Frankfurt(Main)Hbf;8000105;Erbach(Odenw);VIA;25163;RB82;2024-11-07 09:25:00;2024-11-07 09:46:00;;;21;VIAS GmbH;RB82;44
2349690454587510218-2411051308-1;Frankfurt(Main)Hbf;8000105;Koblenz Hbf;RE;4258;2;2024-11-05 13:08:00;2024-11-05 13:36:00;2024-11-05 12:40:00;c;28;DB Regio AG;RE2;44
-5573837440639373015-2411051353-1;Frankfurt(Main)Hbf;8000105;Neuwied;VIA;25018;RB10;2024-11-05 13:53:00;2024-11-05 14:20:00;;;27;VIAS GmbH;RB10;44
-8624992757107064587-2411010332-9;Wiesbaden Hbf;8000250;Köln Hbf;ICE;616;;2024-11-01 07:39:00;2024-11-01 07:59:00;;;20;DB Fernverkehr AG;Wiesbaden Hbf-Köln Hbf;43
-7306060287928860392-2411050915-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;597;;2024-11-05 13:05:00;2024-11-05 13:18:00;;;13;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
2874903534873226431-2411060634-1;Frankfurt(Main)Hbf;8000105;Würzburg Hbf;RE;4603;55;2024-11-06 06:34:00;2024-11-06 06:52:00;2024-11-06 06:39:00;c;18;DB Regio AG;RE55;44
154840133315223037-2411060905-1;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;S;35125;1;2024-11-06 09:05:00;2024-11-06 09:25:00;;;20;DB Regio AG;S1;44
-2409134450116911219-2411060642-1;Frankfurt(Main)Hbf;8000105;Wächtersbach;RB;15504;51;2024-11-06 06:42:00;2024-11-06 06:57:00;;;15;DB Regio AG;RB51;44
-881594861635697900-2411060404-12;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;523;;2024-11-06 06:53:00;2024-11-06 07:02:00;;;9;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
6954924236955692259-2411011328-8;Wiesbaden Hbf;8000250;Köln Hbf;ICE;516;;2024-11-01 17:39:00;2024-11-01 17:48:00;;;9;DB Fernverkehr AG;Wiesbaden Hbf-Köln Hbf;43
1920517887960801655-2410271234-7;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;ICE;26;;2024-10-27 17:49:00;2024-10-27 18:06:00;;;17;DB Fernverkehr AG;Frankfurt(Main)Hbf-Dortmund Hbf;43
-7296753961114727188-2410271708-1;Frankfurt(Main)Hbf;8000105;Koblenz Hbf;RE;4262;2;2024-10-27 17:08:00;2024-10-27 17:14:00;;;6;DB Regio AG;RE2;43
4665731000406430120-2411041526-1;Frankfurt(Main)Hbf;8000105;Fulda;RE;4520;50;2024-11-04 15:26:00;2024-11-04 15:40:00;;;14;DB Regio AG;RE50;44
-881594861635697900-2410310404-12;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;523;;2024-10-31 06:53:00;2024-10-31 07:30:00;;;37;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;43
-7262621368851051372-2411091607-3;Wiesbaden Hbf;8000250;Basel SBB;ICE;201;;2024-11-09 17:26:00;2024-11-09 18:25:00;;;59;DB Fernverkehr AG;Wiesbaden Hbf-Basel SBB;44
4281464429952814154-2411071728-2;Wiesbaden Hbf;8000250;München Hbf;ICE;613;;2024-11-07 18:26:00;2024-11-07 18:41:00;;;15;DB Fernverkehr AG;Wiesbaden Hbf-München Hbf;44
4890676185954228156-2411021537-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25025;RB10;2024-11-02 17:32:00;2024-11-02 17:57:00;;;25;VIAS GmbH;RB10;43
-1279670726622959792-2410301726-1;Frankfurt(Main)Hbf;8000105;Fulda;RE;4524;50;2024-10-30 17:26:00;2024-10-30 17:34:00;;;8;DB Regio AG;RE50;43
-5888736089639508299-2410301726-1;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;IC;2224;;2024-10-30 17:26:00;2024-10-30 17:36:00;;;10;DB Fernverkehr AG;Frankfurt(Main)Hbf-Dortmund Hbf;43
2691301429816826269-2410301715-1;Frankfurt(Main)Hbf;8000105;Limburg(Lahn);RB;15276;22;2024-10-30 17:15:00;2024-10-30 17:21:00;;;6;DB Regio AG;RB22;43
1920517887960801655-2410301234-8;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;ICE;26;;2024-10-30 17:42:00;2024-10-30 18:06:00;;;24;DB Fernverkehr AG;Frankfurt(Main)Hbf-Dortmund Hbf;43
-7958939615159027987-2410310717-8;Frankfurt(Main)Hbf;8000105;Hamburg-Altona;ICE;928;;2024-10-31 11:42:00;2024-10-31 11:49:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg-Altona;43
2884059809081107025-2411090553-10;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25003;RB10;2024-11-09 06:32:00;2024-11-09 07:14:00;;;42;VIAS GmbH;RB10;44
3704713885565394549-2411011036-11;Frankfurt(Main)Hbf;8000105;Linz Hbf;ICE;29;;2024-11-01 14:21:00;2024-11-01 14:40:00;;;19;DB Fernverkehr AG;Frankfurt(Main)Hbf-Linz Hbf;43
6519626148103819066-2411011048-5;Frankfurt(Main)Hbf;8000105;Essen Hbf;ICE;720;;2024-11-01 14:09:00;2024-11-01 14:20:00;;;11;DB Fernverkehr AG;Frankfurt(Main)Hbf-Essen Hbf;43
2062482644552481486-2411041237-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25019;RB10;2024-11-04 14:32:00;2024-11-04 14:52:00;;;20;VIAS GmbH;RB10;44
995805964290241927-2411041406-1;Wiesbaden Hbf;8000250;Niedernhausen(Taunus);HLB;25638;RB21;2024-11-04 14:06:00;2024-11-04 14:33:00;;;27;Hessische Landesbahn;RB21;44
1632742810702910701-2411010834-8;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;ICE;228;;2024-11-01 13:42:00;2024-11-01 13:48:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-Dortmund Hbf;43
-3823028807335198664-2411010915-9;Frankfurt(Main)Hbf;8000105;Zürich HB;ICE;75;;2024-11-01 13:52:00;2024-11-01 14:53:00;2024-11-01 12:00:00;c;61;DB Fernverkehr AG;Frankfurt(Main)Hbf-Zürich HB;43
6063089077175050611-2411010818-1;Frankfurt(Main)Hbf;8000105;Bebra;RE;4591;5;2024-11-01 08:18:00;2024-11-01 08:31:00;;;13;DB Regio AG;RE5;43
8322424274180843926-2411071928-8;Wiesbaden Hbf;8000250;Köln Hbf;ICE;510;;2024-11-08 00:02:00;2024-11-08 00:41:00;2024-11-07 22:29:00;c;39;DB Fernverkehr AG;Wiesbaden Hbf-Köln Hbf;44
-6717839496730661081-2411072253-3;Wiesbaden Hbf;8000250;Eltville;VIA;25036;RB10;2024-11-07 23:33:00;2024-11-07 23:52:00;;;19;VIAS GmbH;RB10;44
4964548439570537829-2411021409-1;Wiesbaden Hbf;8000250;Hanau Hbf;S;35945;9;2024-11-02 14:09:00;2024-11-02 14:16:00;;;7;DB Regio AG;S9;43
-4642649808448387994-2411060623-4;Wiesbaden Hbf;8000250;Assmannshausen;VIA;25056;RB10;2024-11-06 07:03:00;2024-11-06 07:13:00;;;10;VIAS GmbH;RB10;44
1805809465569099030-2411020942-1;Frankfurt(Main)Hbf;8000105;Wächtersbach;RB;15510;51;2024-11-02 09:42:00;2024-11-02 10:13:00;2024-11-02 09:46:00;c;31;DB Regio AG;RB51;43
-1508043555521532874-2411020938-1;Frankfurt(Main)Hbf;8000105;Heidelberg Hbf;RE;4659;68;2024-11-02 09:38:00;2024-11-02 09:53:00;;;15;DB Regio AG;RE68;43
4753870957390372842-2411062134-8;Frankfurt(Main)Hbf;8000105;Amsterdam Centraal;IC;60402;;2024-11-07 03:13:00;2024-11-07 03:26:00;;;13;DB Fernverkehr AG;Frankfurt(Main)Hbf-Amsterdam Centraal;44
7108274583246193747-2411062151-8;Frankfurt(Main)Hbf;8000105;Berlin Gesundbrunnen;ICE;698;;2024-11-07 02:54:00;2024-11-07 03:06:00;;;12;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Gesundbrunnen;44
-1048510302242958952-2411010749-13;Mainz Hbf;8000240;Frankfurt(Main)Hbf;N;12208;SE14;2024-11-01 08:49:00;2024-11-01 08:59:00;;;10;DB Regio AG;SE14;43
4662916557549276575-2410311255-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;629;;2024-10-31 14:53:00;2024-10-31 17:13:00;;;140;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;43
2218943744552257469-2410311414-1;Frankfurt(Main)Hbf;8000105;Bruxelles Midi;ICE;14;;2024-10-31 14:14:00;2024-10-31 15:44:00;2024-10-31 14:07:00;c;90;DB Fernverkehr AG;Frankfurt(Main)Hbf-Bruxelles Midi;43
5781797999410176100-2410310511-10;Mainz Hbf;8000240;Hamburg-Altona;ICE;1020;;2024-10-31 10:20:00;2024-10-31 10:27:00;;;7;DB Fernverkehr AG;Mainz Hbf-Hamburg-Altona;43
2677562958045670522-2410310959-9;Frankfurt(Main)Hbf;8000105;Berlin Gesundbrunnen;ICE;74;;2024-10-31 14:14:00;2024-10-31 14:25:00;;;11;DB Fernverkehr AG;Frankfurt(Main)Hbf-Berlin Gesundbrunnen;43
1756361144776443390-2411041916-11;Mainz Hbf;8000240;Wiesbaden Hbf;ICE;675;;2024-11-05 00:46:00;2024-11-05 01:12:00;;;26;DB Fernverkehr AG;Mainz Hbf-Wiesbaden Hbf;44
1758682459816229765-2411042358-20;Mainz Hbf;8000240;Wiesbaden Hbf;S;35882;8;2024-11-05 00:59:00;2024-11-05 01:07:00;;;8;DB Regio AG;S8;44
-880810415062774514-2411042328-20;Mainz Hbf;8000240;Wiesbaden Hbf;S;35880;8;2024-11-05 00:29:00;2024-11-05 00:35:00;;;6;DB Regio AG;S8;44
-3711201485074617606-2410311328-22;Mainz Hbf;8000240;Wiesbaden Hbf;S;35840;8;2024-10-31 14:29:00;2024-10-31 15:03:00;;;34;DB Regio AG;S8;43
-586348946242638825-2410310605-8;Frankfurt(Main)Hbf;8000105;Basel Bad Bf;ICE;277;;2024-10-31 10:06:00;2024-10-31 10:13:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Basel Bad Bf;43
-2482407496011443947-2410311402-8;Mainz Hbf;8000240;Bingen(Rhein) Hbf;HLB;63666;RB26;2024-10-31 14:34:00;2024-10-31 14:51:00;;;17;Hessische Landesbahn;RB26;43
-6671480439727615956-2410311038-1;Frankfurt(Main)Hbf;8000105;Groß-Umstadt Wiebelsbach;VIA;25125;RE85;2024-10-31 10:38:00;2024-10-31 10:47:00;;;9;VIAS GmbH;RE85;43
618763576307293754-2411081602-8;Mainz Hbf;8000240;Bingen(Rhein) Hbf;RB;25554;75;2024-11-08 16:34:00;2024-11-08 17:25:00;;;51;DB Regio AG;RB75;44
-2052222982576990269-2411081504-7;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;4263;2;2024-11-08 16:10:00;2024-11-08 16:19:00;;;9;DB Regio AG;RE2;44
-6842980586501064534-2410292318-4;Mainz Hbf;8000240;Offenbach(Main)Ost;S;35881;8;2024-10-29 23:32:00;2024-10-29 23:40:00;2024-10-30 00:03:00;c;8;DB Regio AG;S8;43
4753870957390372842-2410252134-8;Frankfurt(Main)Hbf;8000105;Amsterdam Centraal;IC;60402;;2024-10-26 03:06:00;2024-10-26 03:13:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Amsterdam Centraal;42
-7138074359361066746-2410251835-15;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;699;;2024-10-26 02:25:00;2024-10-26 02:34:00;;;9;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;42
8503777394879306018-2410292323-3;Mainz Hbf;8000240;Hamburg-Altona;ICE;920;;2024-10-30 00:03:00;2024-10-30 00:20:00;;;17;DB Fernverkehr AG;Mainz Hbf-Hamburg-Altona;43
1135945809059962787-2410312128-2;Wiesbaden Hbf;8000250;Stuttgart Hbf;ICE;617;;2024-10-31 22:26:00;2024-10-31 22:32:00;;;6;DB Fernverkehr AG;Wiesbaden Hbf-Stuttgart Hbf;43
5386957962159428875-2411061842-1;Frankfurt(Main)Hbf;8000105;Wächtersbach;RB;15528;51;2024-11-06 18:42:00;2024-11-06 19:33:00;2024-11-06 18:54:00;c;51;DB Regio AG;RB51;44
-8080497082203999381-2410312037-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25035;RB10;2024-10-31 22:32:00;2024-10-31 22:40:00;;;8;VIAS GmbH;RB10;43
-498216311344088455-2410261728-22;Mainz Hbf;8000240;Wiesbaden Hbf;S;35856;8;2024-10-26 18:29:00;2024-10-26 18:46:00;;;17;DB Regio AG;S8;42
-6075989787739630213-2411061828-1;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;ICE;812;;2024-11-06 18:28:00;2024-11-06 19:26:00;;;58;DB Fernverkehr AG;Frankfurt(Main)Hbf-Dortmund Hbf;44
-690776802853422910-2410300641-8;Mainz Hbf;8000240;Hamburg Hbf;ICE;692;;2024-10-30 10:18:00;2024-10-30 10:26:00;;;8;DB Fernverkehr AG;Mainz Hbf-Hamburg Hbf;43
1140779865956290650-2411061446-8;Frankfurt(Main)Hbf;8000105;Hamburg Hbf;ICE;594;;2024-11-06 18:57:00;2024-11-06 19:03:00;;;6;DB Fernverkehr AG;Frankfurt(Main)Hbf-Hamburg Hbf;44
1917921998729549922-2411061838-1;Frankfurt(Main)Hbf;8000105;Erbach(Odenw);VIA;25133;RE85;2024-11-06 18:38:00;2024-11-06 18:55:00;;;17;VIAS GmbH;RE85;44
417073745308449104-2411061834-1;Frankfurt(Main)Hbf;8000105;Heidelberg Hbf;RE;4677;68;2024-11-06 18:34:00;2024-11-06 18:41:00;;;7;DB Regio AG;RE68;44
-7493576255468144735-2411041716-24;Mainz Hbf;8000240;Wiesbaden Hbf;S;35856;8;2024-11-04 18:29:00;2024-11-04 18:39:00;;;10;DB Regio AG;S8;44
-1790024725878292801-2411080836-11;Frankfurt(Main)Hbf;8000105;Wien Hbf;ICE;27;;2024-11-08 12:22:00;2024-11-08 12:49:00;;;27;DB Fernverkehr AG;Frankfurt(Main)Hbf-Wien Hbf;44
-6323260114717487875-2411081842-1;Wiesbaden Hbf;8000250;Aschaffenburg Hbf;HLB;28729;RB75;2024-11-08 18:42:00;2024-11-08 18:48:00;;;6;Hessische Landesbahn;RB75;44
-7575240079213161486-2411081637-25;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;25027;RB10;2024-11-08 18:32:00;2024-11-08 18:46:00;;;14;VIAS GmbH;RB10;44
-7740891857357423186-2411081753-4;Wiesbaden Hbf;8000250;Neuwied;VIA;25026;RB10;2024-11-08 18:33:00;2024-11-08 18:42:00;;;9;VIAS GmbH;RB10;44
8149147754402883805-2411010442-15;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;29503;3;2024-11-01 06:58:00;2024-11-01 07:10:00;;;12;DB Regio AG;RE3;43
8734433862822123266-2411010546-26;Mainz Hbf;8000240;Wiesbaden Hbf;S;35810;8;2024-11-01 06:59:00;2024-11-01 07:14:00;;;15;DB Regio AG;S8;43
4662916557549276575-2410261255-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;629;;2024-10-26 14:53:00;2024-10-26 16:05:00;;;72;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;42
6159559709713070422-2410280029-1;Frankfurt(Main)Hbf;8000105;Limburg(Lahn);RB;15294;22;2024-10-28 00:29:00;2024-10-28 00:44:00;;;15;DB Regio AG;RB22;43
-6969309044618332632-2411012027-1;Mainz Hbf;8000240;Idar-Oberstein;RB;29582;33;2024-11-01 20:27:00;2024-11-01 20:35:00;;;8;DB Regio AG;RB33;43
4477204509710410756-2411092027-2;Wiesbaden Hbf;8000250;Karlsruhe Hbf;ICE;205;;2024-11-09 21:26:00;2024-11-09 21:37:00;;;11;DB Fernverkehr AG;Wiesbaden Hbf-Karlsruhe Hbf;44
-8078404197493180065-2411092107-9;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;VIA;21633;RB10;2024-11-09 21:42:00;2024-11-09 22:00:00;;;18;VIAS GmbH;RB10;44
1686125517340762232-2410260310-1;Mainz Hbf;8000240;Alzey;RB;29282;31;2024-10-26 03:10:00;2024-10-26 03:20:00;;;10;DB Regio AG;RB31;42
3498949492888129043-2410280816-26;Mainz Hbf;8000240;Wiesbaden Hbf;S;35820;8;2024-10-28 09:29:00;2024-10-28 09:35:00;;;6;DB Regio AG;S8;43
3258211536241583978-2410291925-4;Mainz Hbf;8000240;Saarbrücken Hbf;RE;29532;3;2024-10-29 20:00:00;2024-10-29 20:07:00;;;7;DB Regio AG;RE3;43
2668079515497796984-2411031206-3;Wiesbaden Hbf;8000250;Karlsruhe Hbf;ICE;107;;2024-11-03 13:26:00;2024-11-03 14:35:00;;;69;DB Fernverkehr AG;Wiesbaden Hbf-Karlsruhe Hbf;44
-3506777953479696765-2411060904-7;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;4257;2;2024-11-06 10:10:00;2024-11-06 10:21:00;;;11;DB Regio AG;RE2;44
-690776802853422910-2411060641-8;Mainz Hbf;8000240;Hamburg Hbf;ICE;692;;2024-11-06 10:18:00;2024-11-06 10:30:00;;;12;DB Fernverkehr AG;Mainz Hbf-Hamburg Hbf;44
3665201116495013418-2410271108-7;Mainz Hbf;8000240;Koblenz Hbf;RE;4256;2;2024-10-27 11:51:00;2024-10-27 12:12:00;;;21;DB Regio AG;RE2;43
3596733780499351643-2411090434-11;Frankfurt(Main)Hbf;8000105;Linz Hbf;ICE;23;;2024-11-09 08:21:00;2024-11-09 08:38:00;;;17;DB Fernverkehr AG;Frankfurt(Main)Hbf-Linz Hbf;44
4477204509710410756-2410272027-2;Wiesbaden Hbf;8000250;Karlsruhe Hbf;ICE;205;;2024-10-27 21:26:00;2024-10-27 21:37:00;;;11;DB Fernverkehr AG;Wiesbaden Hbf-Karlsruhe Hbf;43
-12730430947485250-2411041318-4;Mainz Hbf;8000240;Offenbach(Main)Ost;S;35841;8;2024-11-04 13:32:00;2024-11-04 13:40:00;;;8;DB Regio AG;S8;44
3704713885565394549-2411041036-9;Mainz Hbf;8000240;Linz Hbf;ICE;29;;2024-11-04 13:42:00;2024-11-04 13:56:00;;;14;DB Fernverkehr AG;Mainz Hbf-Linz Hbf;44
-7306060287928860392-2411040915-7;Mainz Hbf;8000240;München Hbf;ICE;597;;2024-11-04 13:42:00;2024-11-04 13:53:00;;;11;DB Fernverkehr AG;Mainz Hbf-München Hbf;44
-5897628308489078401-2411041723-4;Wiesbaden Hbf;8000250;Koblenz Hbf;VIA;25078;RB10;2024-11-04 18:03:00;2024-11-04 18:09:00;;;6;VIAS GmbH;RB10;44
-5851721557238592488-2411071944-6;Mainz Hbf;8000240;Zürich HB;NJ;403;;2024-11-08 01:42:00;2024-11-08 02:24:00;;;42;ÖBB;Mainz Hbf-Zürich HB;44
7582314568044505717-2411071944-6;Mainz Hbf;8000240;Zürich HB;IC;60403;;2024-11-08 01:42:00;2024-11-08 02:24:00;;;42;DB Fernverkehr AG;Mainz Hbf-Zürich HB;44
-7296753961114727188-2411031708-1;Frankfurt(Main)Hbf;8000105;Koblenz Hbf;RE;4262;2;2024-11-03 17:08:00;2024-11-03 17:17:00;;;9;DB Regio AG;RE2;44
-2095615423118014044-2411031303-1;Mainz Hbf;8000240;Alzey;RE;29212;13;2024-11-03 13:03:00;2024-11-03 13:09:00;;;6;DB Regio AG;RE13;44
6013213540626996483-2411031552-6;Frankfurt(Main)Hbf;8000105;München Hbf;ICE;725;;2024-11-03 17:53:00;2024-11-03 18:06:00;;;13;DB Fernverkehr AG;Frankfurt(Main)Hbf-München Hbf;44
244698461933490290-2411031428-22;Mainz Hbf;8000240;Wiesbaden Hbf;S;35844;8;2024-11-03 15:29:00;2024-11-03 15:44:00;;;15;DB Regio AG;S8;44
2960521612230800493-2411091023-1;Frankfurt(Main)Hbf;8000105;Assmannshausen;VIA;25064;RB10;2024-11-09 10:23:00;2024-11-09 10:29:00;;;6;VIAS GmbH;RB10;44
7657779742611914298-2411091011-1;Frankfurt(Main)Hbf;8000105;Paris Est;ICE;9554;;2024-11-09 10:11:00;2024-11-09 10:18:00;;;7;DB Fernverkehr AG;Frankfurt(Main)Hbf-Paris Est;44
-5936404401169525278-2411061853-3;Wiesbaden Hbf;8000250;München Hbf;ICE;615;;2024-11-06 20:26:00;2024-11-06 21:07:00;;;41;DB Fernverkehr AG;Wiesbaden Hbf-München Hbf;44
4067520104924330339-2410301838-4;Mainz Hbf;8000240;Mannheim Hbf;N;12229;SE14;2024-10-30 19:11:00;2024-10-30 19:30:00;;;19;DB Regio AG;SE14;43
5937263210931922263-2410301816-26;Mainz Hbf;8000240;Wiesbaden Hbf;S;35860;8;2024-10-30 19:29:00;2024-10-30 19:37:00;;;8;DB Regio AG;S8;43
-2026468004269217034-2411061953-4;Wiesbaden Hbf;8000250;Neuwied;VIA;25030;RB10;2024-11-06 20:33:00;2024-11-06 20:49:00;;;16;VIAS GmbH;RB10;44
-4363138856453226211-2411011111-9;Mainz Hbf;8000240;Interlaken Ost;ICE;373;;2024-11-01 16:42:00;2024-11-01 16:54:00;;;12;DB Fernverkehr AG;Mainz Hbf-Interlaken Ost;43
8322424274180843926-2411011928-7;Mainz Hbf;8000240;Köln Hbf;ICE;510;;2024-11-01 23:21:00;2024-11-01 23:43:00;;;22;DB Fernverkehr AG;Mainz Hbf-Köln Hbf;43
8503777394879306018-2410262324-3;Mainz Hbf;8000240;Hamburg-Altona;ICE;920;;2024-10-27 00:04:00;2024-10-27 01:04:00;;;60;DB Fernverkehr AG;Mainz Hbf-Hamburg-Altona;43
6597109704784414496-2410280342-15;Mainz Hbf;8000240;Frankfurt(Main)Hbf;RE;29501;3;2024-10-28 05:58:00;2024-10-28 06:09:00;;;11;DB Regio AG;RE3;43
-6842980586501064534-2410292318-1;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;S;35881;8;2024-10-29 23:18:00;2024-10-30 00:08:00;;;50;DB Regio AG;S8;43
2064222864189639115-2410280530-1;Mainz Hbf;8000240;Eppelsheim(Rheinhess);RB;29232;31;2024-10-28 05:30:00;2024-10-28 05:43:00;;;13;DB Regio AG;RB31;43
2846214950676975755-2411080908-7;Mainz Hbf;8000240;Koblenz Hbf;RE;4254;2;2024-11-08 09:51:00;2024-11-08 09:58:00;;;7;DB Regio AG;RE2;44
