timetableStop_id;station;eva;start;plannedArrivalPath;trainCategory;trainNumber;arrivingLine;plannedArrival;changedArrivalTime;cancellationTime;eventStatus;arrival_delay;operator;Verbindung;week_number
-2850414882283793971-2411031649-45;Mainz Hbf;8000240;Köln Messe/Deutz;Köln Messe/Deutz|Köln Hbf|Köln West|Köln Süd|Hürth-Kalscheuren|Brühl|Sechtem|Roisdorf|Bonn Hbf|Bonn UN Campus|Bonn-Bad Godesberg|Bonn-Mehlem|Rolandseck|Oberwinter|Remagen|Sinzig(Rhein)|Bad Breisig|Brohl|Namedy|Andernach|Weißenthurm|Mülheim-Kärlich|Koblenz-Lützel|Koblenz Stadtmitte|Koblenz Hbf|Rhens|Spay|Boppard Hbf|Boppard-Bad Salzig|Boppard-Hirzenach|St Goar|Oberwesel|Bacharach|Niederheimbach|Trechtingshausen|Bingen(Rhein) Hbf|Bingen(Rhein) Stadt|Bingen-Gaulsheim|Gau Algesheim|Ingelheim|Heidesheim(Rheinhess)|Uhlerborn|Budenheim|Mainz-Mombach;RB;25433;26;2024-11-03 19:55:00;2024-11-03 20:19:00;;;24;DB Regio AG;RB26;44
-1861627425367595925-2411031515-7;Mainz Hbf;8000240;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf;ICE;693;;2024-11-03 19:40:00;2024-11-03 19:37:00;;;-3;DB Fernverkehr AG;Hamburg Dammtor-Mainz Hbf;44
-4356853165457193863-2411031908-7;Mainz Hbf;8000240;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Niederrad|Frankfurt(M) Flughafen Regionalbf|Rüsselsheim|Mainz-Bischofsheim|Mainz Römisches Theater;RE;4264;2;2024-11-03 19:49:00;2024-11-03 19:49:00;;;0;DB Regio AG;RE2;44
-4142671101557835596-2410302106-14;Mannheim Hbf;8000244;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Langen(Hess)|Darmstadt Hbf|Darmstadt Süd|Bickenbach(Bergstr)|Zwingenberg(Bergstr)|Bensheim|Heppenheim(Bergstr)|Hemsbach|Weinheim(Bergstr)Hbf|Heddesheim/Hirschberg|Ladenburg|Neu-Edingen/Friedrichsfeld;RE;15335;60;2024-10-30 22:23:00;2024-10-30 22:36:00;;;13;DB Regio AG;RE60;43
-8095287006408404249-2410302038-32;Mannheim Hbf;8000244;Osterburken;Osterburken|Adelsheim Nord|Zimmern(b Seckach)|Seckach|Eicholzheim|Oberschefflenz|Auerbach(b Mosbach, Baden)|Dallau|Neckarburken|Mosbach(Baden)|Mosbach West|Mosbach-Neckarelz|Binau|Neckargerach|Zwingenberg(Baden)|Lindach|Eberbach|Hirschhorn(Neckar)|Neckarhausen bei Neckarsteinach|Neckarsteinach|Neckargemünd Altstadt|Neckargemünd|Heidelberg Orthopädie|Heidelberg-Schlierbach/Ziegelhausen|Heidelberg-Altstadt|Heidelberg-Weststadt/Südstadt|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Mannheim-Friedrichsfeld Süd|Mannheim-Seckenheim|Mannheim ARENA/Maimarkt;S;38422;4;2024-10-30 22:30:00;2024-10-30 22:41:00;;;11;DB Regio AG;S4;43
-8005609635293134624-2410301716-8;Mannheim Hbf;8000244;Hamburg Dammtor;Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf|Mainz Hbf;ICE;695;;2024-10-30 22:27:00;;2024-10-30 15:41:00;c;0;DB Fernverkehr AG;Hamburg Dammtor-Mannheim Hbf;43
-538103317230052402-2410302121-20;Mannheim Hbf;8000244;Karlsruhe Hbf;Karlsruhe Hbf|Karlsruhe-Durlach|Weingarten(Baden)|Untergrombach|Bruchsal Bildungszentrum|Bruchsal|Ubstadt-Weiher|Stettfeld-Weiher|Bad Schönborn Süd|Bad Schönborn-Kronau|Rot-Malsch|Wiesloch-Walldorf|St Ilgen-Sandhausen|Heidelberg-Kirchheim/Rohrbach|Heidelberg Hbf|Heidelberg-Pfaffengrund/Wieblingen|Mannheim-Friedrichsfeld Süd|Mannheim-Seckenheim|Mannheim ARENA/Maimarkt;S;38366;3;2024-10-30 22:30:00;2024-10-30 22:41:00;;;11;DB Regio AG;S3;43
-2701991079428042028-2411141155-10;Mainz Hbf;8000240;Kirchheimbolanden;Kirchheimbolanden|Freimersheim(Rheinh)|Wahlheim|Alzey West|Alzey|Armsheim|Wörrstadt|Saulheim|Nieder Olm;RE;29217;13;2024-11-14 12:55:00;2024-11-14 12:59:00;2024-11-14 11:58:00;p;4;DB Regio AG;RE13;45
-951490866754229573-2411141128-22;Mainz Hbf;8000240;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35832;8;2024-11-14 12:26:00;2024-11-14 12:30:00;;;4;DB Regio AG;S8;45
-7277005672168284454-2411081758-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35158;1;2024-11-08 19:23:00;2024-11-08 19:40:00;;;17;DB Regio AG;S1;44
7792184187066533565-2411141107-18;Mainz Hbf;8000240;Idar-Oberstein;Idar-Oberstein|Fischbach-Weierbach|Kirnsulzbach|Kirn|Hochstetten(Nahe)|Martinstein|Monzingen|Bad Sobernheim|Staudernheim|Norheim|Bad Münster a Stein|Bad Kreuznach|Gensingen-Horrweiler|Ockenheim|Gau Algesheim|Ingelheim|Heidesheim(Rheinhess);RB;29567;33;2024-11-14 12:34:00;2024-11-14 13:05:00;;;31;DB Regio AG;RB33;45
-2543008509222161707-2411140846-7;Mainz Hbf;8000240;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Stuttgart Hbf|Mannheim Hbf;ICE;690;;2024-11-14 12:15:00;2024-11-14 12:30:00;;;15;DB Fernverkehr AG;München Hbf-Mainz Hbf;45
8801781428338798042-2411160203-13;Frankfurt(Main)Hbf;8000105;Niedernhausen(Taunus);Niedernhausen(Taunus)|Niederjosbach|Eppstein-Bremthal|Eppstein|Lorsbach|Hofheim(Taunus)|Kriftel|Frankfurt-Zeilsheim|Frankfurt-Höchst Farbwerke|Frankfurt-Höchst|Frankfurt-Nied|Frankfurt-Griesheim;S;29093;2;2024-11-16 02:38:00;2024-11-16 04:19:00;;;101;DB Regio AG;S2;45
5760455312837249453-2411141158-22;Mainz Hbf;8000240;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;35834;8;2024-11-14 12:56:00;2024-11-14 13:01:00;;;5;DB Regio AG;S8;45
4378397206170216940-2411140713-9;Mainz Hbf;8000240;Kiel Hbf;Kiel Hbf|Neumünster|Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe|Frankfurt(Main)Hbf;ICE;279;;2024-11-14 12:40:00;2024-11-14 13:27:00;2024-11-14 10:08:00;c;47;DB Fernverkehr AG;Kiel Hbf-Mainz Hbf;45
-4337074948133260508-2411081827-2;Wiesbaden Hbf;8000250;Köln Hbf;Köln Hbf;ICE;203;;2024-11-08 19:20:00;2024-11-08 19:33:00;;;13;DB Fernverkehr AG;Köln Hbf-Wiesbaden Hbf;44
-4507357722825392909-2411081853-4;Wiesbaden Hbf;8000250;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Höchst|Mainz-Kastel;VIA;25028;RB10;2024-11-08 19:25:00;2024-11-08 19:30:00;;;5;VIAS GmbH;RB10;44
-9013816335458173382-2411081831-26;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;35962;9;2024-11-08 19:49:00;2024-11-08 20:01:00;;;12;DB Regio AG;S9;44
-4173341233634287582-2411080458-23;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35806;8;2024-11-08 06:14:00;2024-11-08 06:14:00;;;0;DB Regio AG;S8;44
2977317809691326220-2411080528-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35108;1;2024-11-08 06:54:00;2024-11-08 06:56:00;;;2;DB Regio AG;S1;44
5334392438811041375-2411080605-5;Wiesbaden Hbf;8000250;Niedernhausen(Taunus);Niedernhausen(Taunus)|Auringen-Medenbach|Wiesbaden-Igstadt|Wiesbaden-Erbenheim;HLB;25607;RB21;2024-11-08 06:28:00;2024-11-08 06:32:00;;;4;Hessische Landesbahn;RB21;44
8872138611368342982-2411080458-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35106;1;2024-11-08 06:23:00;2024-11-08 06:26:00;;;3;DB Regio AG;S1;44
-5601171491286610578-2411080443-18;Wiesbaden Hbf;8000250;Aschaffenburg Hbf;Aschaffenburg Hbf|Mainaschaff|Stockstadt(Main)|Babenhausen(Hess)|Hergershausen|Altheim(Hess)|Dieburg|Messel|Darmstadt-Kranichstein|Darmstadt Nord|Darmstadt Hbf|Weiterstadt|Klein Gerau|Groß Gerau|Nauheim(b Gr.Gerau)|Mainz-Bischofsheim|Mainz-Kastel;HLB;28702;RB75;2024-11-08 06:28:00;2024-11-08 06:34:00;;;6;Hessische Landesbahn;RB75;44
-5309262807904137317-2411080549-8;Wiesbaden Hbf;8000250;Kelsterbach;Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;29008;9;2024-11-08 06:19:00;2024-11-08 06:22:00;;;3;DB Regio AG;S9;44
-3191264491298787713-2411080513-18;Wiesbaden Hbf;8000250;Mannheim Hbf;Mannheim Hbf|Ludwigshafen(Rhein) Mitte|Ludwigshafen(Rh)Hbf|Ludwigshafen-Oggersheim|Frankenthal Süd|Frankenthal Hbf|Bobenheim|Worms Hbf|Osthofen|Guntersblum|Dienheim|Oppenheim|Nierstein|Nackenheim|Bodenheim|Mainz Römisches Theater|Mainz Hbf;S;38600;6;2024-11-08 06:47:00;2024-11-08 06:48:00;;;1;DB Regio AG;S6;44
-614142196758071138-2411080619-8;Wiesbaden Hbf;8000250;Kelsterbach;Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;29010;9;2024-11-08 06:49:00;2024-11-08 06:51:00;;;2;DB Regio AG;S9;44
8329706620114316222-2411090914-11;Mannheim Hbf;8000244;Graben-Neudorf;Graben-Neudorf|Wiesental|Waghäusel|Neulußheim|Hockenheim|Oftersheim|Schwetzingen|Schwetzingen-Hirschacker|Mannheim-Rheinau|Mannheim-Neckarau;S;38932;9;2024-11-09 09:50:00;2024-11-09 09:56:00;;;6;DB Regio AG;S9;44
-690776802853422910-2411090641-7;Mannheim Hbf;8000244;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Plochingen|Stuttgart Hbf;ICE;692;;2024-11-09 09:28:00;2024-11-09 09:32:00;;;4;DB Fernverkehr AG;München Hbf-Mannheim Hbf;44
-1790024725878292801-2411160836-10;Frankfurt(Main)Hbf;8000105;Dortmund Hbf;Dortmund Hbf|Bochum Hbf|Essen Hbf|Duisburg Hbf|Düsseldorf Hbf|Köln Messe/Deutz Gl.11-12|Koblenz Hbf|Mainz Hbf|Frankfurt(M) Flughafen Fernbf;ICE;27;;2024-11-16 12:12:00;2024-11-16 12:15:00;;;3;DB Fernverkehr AG;Dortmund Hbf-Frankfurt(Main)Hbf;45
-4676367904559688889-2411160847-5;Frankfurt(Main)Hbf;8000105;München Hbf;München Hbf|Nürnberg Hbf|Würzburg Hbf|Aschaffenburg Hbf;ICE;724;;2024-11-16 12:04:00;2024-11-16 12:10:00;;;6;DB Fernverkehr AG;München Hbf-Frankfurt(Main)Hbf;45
-3852086093059689993-2411161107-13;Frankfurt(Main)Hbf;8000105;Fulda;Fulda|Neuhof(Kr Fulda)|Flieden|Schlüchtern|Steinau(Straße)|Bad Soden-Salmünster|Wächtersbach|Gelnhausen|Langenselbold|Hanau Hbf|Offenbach(Main)Hbf|Frankfurt(Main)Süd;RE;4515;50;2024-11-16 12:28:00;2024-11-16 12:30:00;;;2;DB Regio AG;RE50;45
4378397206170216940-2411160713-8;Frankfurt(Main)Hbf;8000105;Kiel Hbf;Kiel Hbf|Neumünster|Hamburg Dammtor|Hamburg Hbf|Hannover Hbf|Göttingen|Kassel-Wilhelmshöhe;ICE;279;;2024-11-16 12:00:00;2024-11-16 12:14:00;;;14;DB Fernverkehr AG;Kiel Hbf-Frankfurt(Main)Hbf;45
-4011438133861144982-2411062321-11;Mainz Hbf;8000240;Frankfurt(Main)Hbf;Frankfurt(Main)Hbf|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(M) Flughafen Fernbf|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater;S;56848;8;2024-11-06 23:57:00;2024-11-06 23:57:00;;;0;DB Regio AG;S8;44
-2543008509222161707-2411160846-8;Frankfurt(Main)Hbf;8000105;München Hbf;München Hbf|München-Pasing|Augsburg Hbf|Ulm Hbf|Stuttgart Hbf|Mannheim Hbf|Mainz Hbf;ICE;690;;2024-11-16 12:52:00;2024-11-16 12:51:00;;;-1;DB Fernverkehr AG;München Hbf-Frankfurt(Main)Hbf;45
8868050453695511606-2411112134-8;Frankfurt(Main)Hbf;8000105;Zürich HB;Zürich HB|Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Baden-Baden|Karlsruhe Hbf;NJ;402;;2024-11-12 02:43:00;2024-11-12 02:57:00;;;14;ÖBB;Zürich HB-Frankfurt(Main)Hbf;45
4753870957390372842-2411112134-8;Frankfurt(Main)Hbf;8000105;Zürich HB;Zürich HB|Basel SBB|Basel Bad Bf|Freiburg(Breisgau) Hbf|Offenburg|Baden-Baden|Karlsruhe Hbf;IC;60402;;2024-11-12 02:43:00;2024-11-12 02:57:00;;;14;DB Fernverkehr AG;Zürich HB-Frankfurt(Main)Hbf;45
-5225755319027669192-2411100607-2;Wiesbaden Hbf;8000250;Düsseldorf Hbf;Düsseldorf Hbf;ICE;101;;2024-11-10 07:20:00;;2024-11-09 21:14:00;c;0;DB Fernverkehr AG;Düsseldorf Hbf-Wiesbaden Hbf;45
-894785748895920355-2411100628-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35112;1;2024-11-10 07:54:00;2024-11-10 07:57:00;;;3;DB Regio AG;S1;45
1617839676223638691-2411100558-25;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35810;8;2024-11-10 07:16:00;2024-11-10 07:16:00;;;0;DB Regio AG;S8;45
-4111942222860974331-2411100636-14;Wiesbaden Hbf;8000250;Kaub;Kaub|Lorchhausen|Lorch(Rhein)|Assmannshausen|Rüdesheim(Rhein)|Geisenheim|Oestrich-Winkel|Hattenheim|Erbach(Rheingau)|Eltville|Niederwalluf|Wiesbaden-Schierstein|Wiesbaden-Biebrich;VIA;25005;RB10;2024-11-10 07:25:00;2024-11-10 07:38:00;;;13;VIAS GmbH;RB10;45
8575952154220311213-2411170625-31;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Koblenz-Moselweiß|Koblenz-Güls|Winningen(Mosel)|Kobern-Gondorf|Lehmen|Kattenes|Löf|Hatzenport|Moselkern|Müden(Mosel)|Treis-Karden|Pommern(Mosel)|Klotten|Cochem(Mosel)|Ediger-Eller|Neef|Bullay(DB)|Bengel|Ürzig(DB)|Wittlich Hbf|Salmtal|Sehlem(Kr Wittlich)|Hetzerath|Föhren|Schweich(DB)|Quint|Ehrang Ort|Ehrang|Pfalzel;RB;12100;81;2024-11-17 08:19:00;2024-11-17 08:22:00;;;3;DB Regio AG;RB81;46
-4803103819153236015-2411170719-9;Trier Hbf;8000134;Saarbrücken Hbf;Saarbrücken Hbf|Völklingen|Saarlouis Hbf|Dillingen(Saar)|Merzig(Saar)|Mettlach|Saarburg(Bz Trier)|Konz;RE;4109;1;2024-11-17 08:27:00;2024-11-17 08:27:00;;;0;DB Regio AG;RE1;46
-2665343470863784208-2411140659-35;Trier Hbf;8000134;Homburg(Saar)Hbf;Homburg(Saar)Hbf|Limbach(b Homburg,Saar)|Kirkel|Rohrbach(Saar)|St Ingbert|Rentrisch|Scheidt(Saar)|Schafbrücke|Saarbrücken Ost|Saarbrücken Hbf|Saarbrücken-Burbach|Burbach Mitte|Luisenthal(Saar)|Völklingen|Bous(Saar)|Ensdorf(Saar)|Saarlouis Hbf|Dillingen(Saar)|Beckingen(Saar)|Fremersdorf|Merzig(Saar)|Merzig(Saar) Stadtmitte|Besseringen|Mettlach|Saarhölzbach|Taben|Serrig|Saarburg(Bz Trier)|Schoden-Ockfen|Wiltingen(Saar)|Kanzem|Konz|Karthaus|Trier Süd;RB;12558;71;2024-11-14 09:01:00;2024-11-14 09:18:00;;;17;DB Regio AG;RB71;45
-7603805755970291694-2411140806-8;Trier Hbf;8000134;Koblenz Hbf;Koblenz Hbf|Kobern-Gondorf|Treis-Karden|Cochem(Mosel)|Bullay(DB)|Wittlich Hbf|Schweich(DB);RE;4104;1;2024-11-14 09:30:00;2024-11-14 09:29:00;;;-1;DB Regio AG;RE1;45
8872138611368342982-2411110458-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35106;1;2024-11-11 06:23:00;2024-11-11 06:25:00;;;2;DB Regio AG;S1;45
-4173341233634287582-2411110458-25;Wiesbaden Hbf;8000250;Offenbach(Main)Ost;Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Gustavsburg|Mainz Römisches Theater|Mainz Hbf|Mainz Nord|Wiesbaden Ost;S;35806;8;2024-11-11 06:14:00;2024-11-11 06:13:00;;;-1;DB Regio AG;S8;45
7955965373828759562-2411110501-26;Wiesbaden Hbf;8000250;Hanau Hbf;Hanau Hbf|Steinheim(Main)|Mühlheim(Main)-Dietesheim|Mühlheim(Main)|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Niederrad|Frankfurt am Main - Stadion|Frankfurt(Main)-Gateway Gardens|Frankfurt(M) Flughafen Regionalbf|Kelsterbach|Raunheim|Rüsselsheim|Rüsselsheim Opelwerk|Mainz-Bischofsheim|Mainz-Kastel|Wiesbaden Ost;S;35908;9;2024-11-11 06:19:00;2024-11-11 06:22:00;;;3;DB Regio AG;S9;45
2977317809691326220-2411110528-32;Wiesbaden Hbf;8000250;Rödermark-Ober Roden;Rödermark-Ober Roden|Rodgau-Rollwald|Rodgau-Nieder Roden|Rodgau-Dudenhofen|Rodgau-Jügesheim|Rodgau-Hainhausen|Rodgau-Weiskirchen|Obertshausen(Kr Of)|Offenbach-Waldhof|Offenbach-Bieber|Offenbach(Main)Ost|Offenbach(Main) Marktplatz|Offenbach(Main) Ledermuseum|Offenbach(Main) Kaiserlei|Frankfurt(M)Mühlberg|Frankfurt(M)Ostendstraße|Frankfurt(M)Konstablerwache|Frankfurt(M)Hauptwache|Frankfurt(M)Taunusanlage|Frankfurt Hbf (tief)|Frankfurt-Griesheim|Frankfurt-Nied|Frankfurt-Höchst|Frankfurt-Höchst Farbwerke|Frankfurt-Sindlingen|Hattersheim(Main)|Eddersheim|Flörsheim(Main)|Hochheim(Main)|Mainz-Kastel|Wiesbaden Ost;S;35108;1;2024-11-11 06:54:00;2024-11-11 06:56:00;;;2;DB Regio AG;S1;45
